kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD
2577743,9,808.8016179,808.8833552,808.8220523,1.54E+33,FALSE,3673,0.56,4.691,0.003359337,0.081737304,55641.80162,55641.88336,55641.82205
2577743,16,1555.935832,1556.017569,1555.9767,1.54E+33,FALSE,3673,0.56,4.691,0.004933489,0.081737531,56388.93583,56389.01757,56388.9767
2577743,9,861.6249188,861.7066572,861.6453533,1.54E+33,FALSE,3673,0.56,4.691,0.00529013,0.081738411,55694.62492,55694.70666,55694.64535
2577743,16,1512.104832,1512.186566,1512.145699,1.60E+33,FALSE,3673,0.56,4.691,0.00423722,0.081734594,56345.10483,56345.18657,56345.1457
2577743,17,1577.943728,1578.045901,1577.964163,1.65E+33,FALSE,3673,0.56,4.691,0.007058467,0.102172807,56410.94373,56411.0459,56410.96416
2577743,2,241.7945806,241.8763129,241.8150136,1.79E+33,FALSE,3673,0.56,4.691,0.005912522,0.081732351,55074.79458,55074.87631,55074.81501
2577743,2,188.7695914,188.8717611,188.7900253,2.01E+33,FALSE,3673,0.56,4.691,0.010966659,0.102169715,55021.76959,55021.87176,55021.79003
2577743,16,1491.058373,1491.160539,1491.078806,2.04E+33,FALSE,3673,0.56,4.691,0.009204863,0.102166375,56324.05837,56324.16054,56324.07881
2577743,16,1538.341947,1538.444118,1538.362381,2.04E+33,FALSE,3673,0.56,4.691,0.006740538,0.102170553,56371.34195,56371.44412,56371.36238
2577743,6,555.6956556,555.7569577,555.7160896,2.16E+33,FALSE,3673,0.56,4.691,0.006023018,0.061302058,55388.69566,55388.75696,55388.71609
2577743,6,603.101677,603.1834099,603.1221101,2.72E+33,FALSE,3673,0.56,4.691,0.011151029,0.081732868,55436.10168,55436.18341,55436.12211
2693779,15,1459.489181,1459.550479,1459.509614,2.10E+33,FALSE,3683,0.563,4.688,0.01005395,0.0612987,56292.48918,56292.55048,56292.50961
2834564,16,1548.906788,1549.00896,1548.927223,1.04E+33,FALSE,3530,0.376,4.876,0.028412146,0.102171829,56381.90679,56382.00896,56381.92722
2834564,16,1519.318143,1519.399878,1519.35901,1.13E+33,FALSE,3530,0.376,4.876,0.012460234,0.081735751,56352.31814,56352.39988,56352.35901
2834564,16,1527.777814,1527.85955,1527.798248,1.13E+33,FALSE,3530,0.376,4.876,0.005310804,0.08173631,56360.77781,56360.85955,56360.79825
2834564,9,872.0469488,872.1286868,872.0673833,1.16E+33,FALSE,3530,0.376,4.876,0.018303507,0.08173799,55705.04695,55705.12869,55705.06738
2834564,1,161.5923648,161.6536674,161.6127989,1.17E+33,FALSE,3530,0.376,4.876,0.024058514,0.061302649,54994.59236,54994.65367,54994.6128
2834564,7,698.2770346,698.3587655,698.2974672,1.17E+33,FALSE,3530,0.376,4.876,0.010365434,0.081730894,55531.27703,55531.35877,55531.29747
2834564,9,828.6234571,828.7051952,828.6643261,1.17E+33,FALSE,3530,0.376,4.876,0.021130045,0.081738108,55661.62346,55661.7052,55661.66433
2834564,11,1082.264714,1082.346446,1082.285147,1.20E+33,FALSE,3530,0.376,4.876,0.030822898,0.081731406,55915.26471,55915.34645,55915.28515
2834564,11,1073.396888,1073.478619,1073.417321,1.21E+33,FALSE,3530,0.376,4.876,0.005034792,0.08173091,55906.39689,55906.47862,55906.41732
2834564,7,674.4934603,674.5956233,674.5138929,1.23E+33,FALSE,3530,0.376,4.876,0.013910844,0.102162946,55507.49346,55507.59562,55507.51389
2834564,10,984.8008212,984.8621202,984.8212542,1.25E+33,FALSE,3530,0.376,4.876,0.010313398,0.061298982,55817.80082,55817.86212,55817.82125
2834564,1,150.8439343,150.9052373,150.8643687,1.27E+33,FALSE,3530,0.376,4.876,0.011524972,0.061303029,54983.84393,54983.90524,54983.86437
2834564,1,148.8618022,148.9231053,148.8822366,1.27E+33,FALSE,3530,0.376,4.876,0.032588939,0.061303092,54981.8618,54981.92311,54981.88224
