kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD
5905878,15,1406.712617,1406.794348,1406.73305,1.34E+35,FALSE,8554,2.237,4.05,0.002279232,0.081730763,56239.71262,56239.79435,56239.73305
5905878,1,151.3947627,151.4560663,151.4151973,1.57E+35,FALSE,8554,2.237,4.05,0.00099447,0.061303551,54984.39476,54984.45607,54984.4152
5905878,5,511.046028,511.1482007,511.0664625,1.84E+35,FALSE,8554,2.237,4.05,0.001745916,0.102172734,55344.04603,55344.1482,55344.06646
5905878,6,626.1300141,626.2526127,626.1708804,2.89E+35,FALSE,8554,2.237,4.05,0.001839608,0.122598685,55459.13001,55459.25261,55459.17088
5905878,16,1538.46439,1538.586993,1538.484824,3.28E+35,FALSE,8554,2.237,4.05,0.002457333,0.122603329,56371.46439,56371.58699,56371.48482
6049182,15,1435.011388,1435.072686,1435.031821,9.99E+34,FALSE,8014,2.43,3.94,0.001457843,0.061297869,56268.01139,56268.07269,56268.03182
6138789,14,1367.215689,1367.276988,1367.236122,1.35E+35,FALSE,7557,2.98,3.786,0.0010283,0.061299307,56200.21569,56200.27699,56200.23612
6143228,6,590.3715441,590.432845,590.3919778,2.06E+35,FALSE,8224,2.141,4.032,0.001387103,0.061300873,55423.37154,55423.43285,55423.39198
6143228,9,820.7350404,820.7963433,820.7554747,2.92E+35,FALSE,8224,2.141,4.032,0.002262815,0.061302903,55653.73504,55653.79634,55653.75547
6219684,6,571.6746336,571.7768031,571.6950675,5.43E+36,FALSE,9611,3.366,3.818,0.007926071,0.10216953,55404.67463,55404.7768,55404.69507
6219684,5,516.1344055,516.2161434,516.15484,5.74E+36,FALSE,9611,3.366,3.818,0.027841781,0.081737954,55349.13441,55349.21614,55349.15484
6219684,7,632.5662119,632.6479436,632.5866447,6.16E+36,FALSE,9611,3.366,3.818,0.011768344,0.081731778,55465.56621,55465.64794,55465.58664
